TransactionID,TransactionDate,Category,ProductName,Quantity,UnitPrice
4256.0,2024-11-13,Home Goods,Bed Sheets,3.0,1393.59
4257.0,2025-03-01,Electronics,Laptop,3.0,68575.11
4258.0,2024-09-15,Electronics,Laptop,2.0,65136.24
4259.0,2025-07-25,Electronics,Smartphone,5.0,29724.17
4260.0,2024-11-22,Electronics,Laptop,5.0,75082.25
4261.0,2024-09-25,Home Goods,Bed Sheets,2.0,1144.36
4262.0,2025-05-22,Apparel,Jeans,3.0,1944.93
4263.0,2024-09-29,Home Goods,Coffee Maker,3.0,3832.76
4264.0,2024-12-29,Apparel,Jeans,2.0,2052.31
4265.0,2024-12-30,Electronics,Smartphone,5.0,22239.48
4266.0,2024-12-06,Electronics,Laptop,4.0,71171.7
4267.0,2024-08-04,Apparel,T-Shirt,4.0,890.7
4268.0,2024-11-28,Electronics,Laptop,2.0,72797.67
4269.0,2025-02-13,Home Goods,Bed Sheets,5.0,1225.78
4270.0,2024-10-02,Electronics,Laptop,4.0,79019.24
4271.0,2025-03-19,Apparel,T-Shirt,2.0,704.29
4272.0,2025-04-17,Electronics,Smartphone,3.0,25450.19
4273.0,2025-04-28,Apparel,T-Shirt,1.0,819.03
4274.0,2024-12-03,Electronics,Laptop,3.0,83466.91
4275.0,2024-08-05,Electronics,Laptop,3.0,78965.9
4276.0,2024-09-27,Electronics,Smartphone,4.0,29780.44
4277.0,2025-01-21,Electronics,Laptop,3.0,70300.23
4278.0,2025-04-10,Home Goods,Coffee Maker,5.0,3485.45
4279.0,2024-11-27,Apparel,T-Shirt,5.0,686.23
4280.0,2024-12-19,Apparel,T-Shirt,4.0,869.35
4281.0,2024-11-26,Electronics,Smartphone,4.0,20625.16
4282.0,2024-12-03,Electronics,Laptop,4.0,74258.85
4283.0,2025-03-26,Apparel,Jeans,3.0,2042.91
4284.0,2025-03-27,Home Goods,Coffee Maker,5.0,3714.99
4285.0,2025-05-09,Home Goods,Coffee Maker,2.0,3768.38
4286.0,2025-05-30,Electronics,Laptop,1.0,80504.29
4287.0,2024-09-12,Electronics,Smartphone,2.0,22221.4
4288.0,2025-02-08,Electronics,Laptop,5.0,82287.74
4289.0,2024-09-17,Apparel,T-Shirt,5.0,884.96
4290.0,2024-11-12,Home Goods,Bed Sheets,5.0,1098.27
4291.0,2024-09-07,Apparel,T-Shirt,3.0,702.17
4292.0,2024-09-12,Home Goods,Bed Sheets,2.0,1322.09
4293.0,2024-12-02,Apparel,T-Shirt,4.0,875.59
4294.0,2025-05-09,Apparel,Jeans,4.0,2497.92
4295.0,2024-11-20,Apparel,Jeans,2.0,2190.81
4296.0,2024-12-06,Apparel,Jeans,5.0,2176.24
4297.0,2024-10-25,Apparel,Jeans,4.0,2323.41
4298.0,2025-01-06,Electronics,Laptop,1.0,82131.26
4299.0,2024-10-05,Home Goods,Bed Sheets,4.0,1146.99
4300.0,2025-07-04,Apparel,T-Shirt,5.0,834.54
4301.0,2025-05-29,Apparel,Jeans,3.0,2108.6
4302.0,2025-06-05,Apparel,Jeans,2.0,2281.83
4303.0,2025-06-21,Home Goods,Bed Sheets,2.0,1158.17
4304.0,2024-11-04,Apparel,Jeans,3.0,2300.84
4305.0,2025-03-15,Home Goods,Bed Sheets,5.0,1011.51
4306.0,2025-06-25,Home Goods,Coffee Maker,2.0,3399.07
4307.0,2025-01-28,Home Goods,Bed Sheets,5.0,1140.11
4308.0,2025-07-01,Electronics,Smartphone,1.0,22668.26
4309.0,2025-01-06,Home Goods,Coffee Maker,2.0,3674.79
4310.0,2025-06-15,Home Goods,Coffee Maker,4.0,3821.91
4311.0,2024-09-23,Apparel,T-Shirt,1.0,832.14
4312.0,2024-12-02,Electronics,Laptop,2.0,68800.79
4313.0,2024-11-28,Home Goods,Bed Sheets,5.0,1399.71
4314.0,2024-09-20,Electronics,Laptop,2.0,81404.82
4315.0,2024-08-23,Electronics,Smartphone,3.0,26917.41
4316.0,2024-08-07,Home Goods,Coffee Maker,2.0,3717.25
4317.0,2025-04-03,Home Goods,Bed Sheets,4.0,1133.65
4318.0,2024-08-28,Apparel,T-Shirt,3.0,690.14
4319.0,2025-02-03,Electronics,Laptop,3.0,70083.29
4320.0,2025-04-22,Home Goods,Bed Sheets,4.0,1333.37
4321.0,2024-11-02,Apparel,Jeans,1.0,2082.38
4322.0,2024-11-24,Apparel,T-Shirt,3.0,883.02
4323.0,2024-11-23,Electronics,Smartphone,1.0,29856.51
4324.0,2024-11-23,Electronics,Laptop,3.0,78558.28
4325.0,2024-10-03,Home Goods,Bed Sheets,2.0,1105.9
4326.0,2025-07-12,Electronics,Laptop,2.0,72232.59
4327.0,2024-10-29,Apparel,Jeans,2.0,2071.57
4328.0,2024-08-27,Apparel,T-Shirt,1.0,884.59
4329.0,2024-09-05,Electronics,Smartphone,2.0,24184.12
4330.0,2024-09-04,Apparel,Jeans,2.0,2140.05
4331.0,2025-01-07,Home Goods,Bed Sheets,2.0,1131.37
4332.0,2025-06-30,Electronics,Smartphone,4.0,21672.25
4333.0,2024-12-30,Apparel,T-Shirt,2.0,875.05
4334.0,2025-04-03,Apparel,Jeans,2.0,2065.68
4335.0,2024-09-05,Apparel,Jeans,4.0,2467.78
4336.0,2024-08-22,Electronics,Laptop,2.0,81767.56
4337.0,2024-10-06,Apparel,Jeans,2.0,2123.02
4338.0,2024-10-22,Home Goods,Bed Sheets,4.0,1218.88
4339.0,2024-12-20,Home Goods,Bed Sheets,2.0,1161.86
4340.0,2024-09-25,Electronics,Laptop,2.0,81914.98
4341.0,2024-12-30,Home Goods,Coffee Maker,4.0,3275.1
4342.0,2024-09-02,Home Goods,Coffee Maker,5.0,3716.68
4343.0,2024-09-20,Electronics,Smartphone,3.0,28313.34
4344.0,2025-05-24,Apparel,Jeans,3.0,2313.24
4345.0,2025-07-19,Electronics,Laptop,5.0,84131.52
4346.0,2025-01-22,Apparel,T-Shirt,2.0,658.48
4347.0,2025-07-07,Home Goods,Bed Sheets,2.0,1056.17
4348.0,2025-05-28,Apparel,T-Shirt,4.0,908.02
4349.0,2025-03-22,Electronics,Laptop,2.0,81908.01
4350.0,2025-07-21,Apparel,Jeans,2.0,2109.09
4351.0,2025-01-22,Home Goods,Bed Sheets,4.0,1346.4
4352.0,2025-07-05,Home Goods,Coffee Maker,3.0,3200.99
4353.0,2025-06-19,Electronics,Laptop,1.0,80415.29
4354.0,2025-04-07,Apparel,Jeans,5.0,1955.06
4355.0,2024-10-04,Home Goods,Coffee Maker,3.0,3458.37
4356.0,2025-05-30,Electronics,Smartphone,4.0,25822.27
4357.0,2024-09-02,Electronics,Laptop,5.0,72807.96
4358.0,2024-10-01,Apparel,Jeans,3.0,2292.98
4359.0,2025-05-19,Home Goods,Bed Sheets,1.0,1265.55
4360.0,2025-07-26,Home Goods,Coffee Maker,4.0,3985.04
4361.0,2025-03-31,Home Goods,Coffee Maker,3.0,3357.31
4362.0,2024-11-15,Electronics,Smartphone,4.0,20727.2
4363.0,2024-11-05,Electronics,Smartphone,5.0,22628.85
4364.0,2024-10-24,Electronics,Laptop,4.0,82619.14
4365.0,2024-08-10,Electronics,Smartphone,4.0,29491.08
4366.0,2025-03-12,Home Goods,Coffee Maker,2.0,3040.38
4367.0,2024-12-02,Home Goods,Bed Sheets,3.0,1031.15
4368.0,2024-11-11,Apparel,Jeans,1.0,2322.43
4369.0,2025-02-06,Apparel,T-Shirt,3.0,728.19
4370.0,2024-08-25,Electronics,Smartphone,1.0,23064.67
4371.0,2024-12-13,Electronics,Smartphone,2.0,27513.06
4372.0,2025-04-14,Electronics,Smartphone,2.0,21615.52
4373.0,2025-06-14,Apparel,Jeans,5.0,2064.54
4374.0,2025-03-28,Electronics,Smartphone,4.0,25478.39
4375.0,2024-08-16,Electronics,Smartphone,1.0,26807.93
4376.0,2025-01-06,Apparel,T-Shirt,2.0,840.6
4377.0,2025-03-20,Apparel,T-Shirt,2.0,839.84
4378.0,2025-02-19,Home Goods,Bed Sheets,2.0,1361.32
4379.0,2025-02-05,Apparel,T-Shirt,4.0,863.44
4380.0,2025-01-11,Home Goods,Bed Sheets,5.0,1178.4
4381.0,2025-05-29,Electronics,Smartphone,5.0,27481.34
4382.0,2024-09-17,Home Goods,Bed Sheets,3.0,1265.26
4383.0,2025-05-07,Apparel,T-Shirt,2.0,715.81
4384.0,2024-10-13,Home Goods,Coffee Maker,2.0,3230.46
4385.0,2025-03-31,Home Goods,Coffee Maker,1.0,3749.64
4386.0,2025-02-14,Home Goods,Bed Sheets,1.0,1100.87
4387.0,2025-06-10,Apparel,Jeans,3.0,2118.09
4388.0,2025-03-01,Electronics,Smartphone,2.0,22762.28
4389.0,2025-06-18,Apparel,T-Shirt,2.0,795.89
4390.0,2025-02-12,Apparel,T-Shirt,1.0,739.34
4391.0,2024-11-17,Apparel,T-Shirt,1.0,854.45
4392.0,2025-07-31,Apparel,T-Shirt,2.0,806.76
4393.0,2025-07-04,Home Goods,Coffee Maker,2.0,3824.13
4394.0,2024-09-07,Apparel,T-Shirt,1.0,925.11
4395.0,2025-02-28,Home Goods,Coffee Maker,4.0,3452.53
4396.0,2025-02-16,Apparel,Jeans,4.0,2094.61
4397.0,2025-07-12,Apparel,T-Shirt,1.0,665.55
4398.0,2025-04-23,Apparel,T-Shirt,2.0,924.27
4399.0,2024-12-27,Apparel,Jeans,1.0,2264.57
4400.0,2024-10-06,Apparel,Jeans,1.0,2033.55
4401.0,2025-05-28,Electronics,Smartphone,2.0,24455.73
4402.0,2024-10-18,Apparel,Jeans,5.0,1974.72
4403.0,2025-03-21,Apparel,Jeans,4.0,2126.72
4404.0,2025-01-31,Apparel,Jeans,4.0,2024.42
4405.0,2025-04-14,Electronics,Smartphone,5.0,29581.42
4406.0,2024-11-15,Home Goods,Bed Sheets,3.0,1290.88
4407.0,2025-01-28,Home Goods,Bed Sheets,5.0,1063.08
4408.0,2025-01-26,Home Goods,Bed Sheets,4.0,1189.33
4409.0,2025-05-05,Electronics,Smartphone,2.0,23432.7
4410.0,2025-01-05,Apparel,Jeans,1.0,2343.34
4411.0,2024-08-22,Home Goods,Bed Sheets,1.0,1114.93
4412.0,2024-09-02,Electronics,Smartphone,3.0,20819.39
4413.0,2024-11-25,Electronics,Smartphone,2.0,22077.15
4414.0,2024-08-28,Electronics,Smartphone,4.0,20463.95
4415.0,2024-08-08,Apparel,Jeans,1.0,2162.1
4416.0,2024-08-28,Apparel,T-Shirt,4.0,727.52
4417.0,2025-07-07,Electronics,Smartphone,1.0,27734.47
4418.0,2025-01-13,Home Goods,Coffee Maker,3.0,3511.79
4419.0,2025-06-30,Electronics,Laptop,2.0,75333.11
4420.0,2024-09-05,Apparel,T-Shirt,1.0,704.33
4421.0,2025-06-17,Apparel,T-Shirt,4.0,876.16
4422.0,2025-04-16,Home Goods,Bed Sheets,1.0,1039.94
4423.0,2024-12-05,Apparel,T-Shirt,2.0,906.42
4424.0,2025-06-21,Electronics,Laptop,3.0,67161.75
4425.0,2025-04-10,Electronics,Smartphone,1.0,23329.2
4426.0,2025-01-09,Home Goods,Coffee Maker,3.0,3961.68
4427.0,2025-05-27,Home Goods,Coffee Maker,4.0,3824.66
4428.0,2024-09-17,Electronics,Smartphone,5.0,29810.65
4429.0,2024-09-10,Apparel,Jeans,1.0,1983.79
4430.0,2024-09-18,Electronics,Laptop,2.0,84199.84
4431.0,2025-05-23,Electronics,Smartphone,3.0,20782.74
4432.0,2025-01-21,Home Goods,Coffee Maker,3.0,3212.95
4433.0,2025-07-22,Home Goods,Bed Sheets,3.0,1258.04
4434.0,2025-06-16,Home Goods,Bed Sheets,1.0,1354.43
4435.0,2025-04-15,Electronics,Laptop,1.0,84553.97
4436.0,2024-11-25,Electronics,Smartphone,2.0,20721.16
4437.0,2024-08-16,Electronics,Smartphone,3.0,22486.88
4438.0,2024-10-07,Home Goods,Coffee Maker,1.0,3901.7
4439.0,2025-05-02,Apparel,Jeans,2.0,2332.21
4440.0,2024-09-23,Apparel,Jeans,4.0,1922.13
4441.0,2025-03-20,Home Goods,Coffee Maker,4.0,3779.95
4442.0,2024-12-27,Electronics,Smartphone,4.0,29155.79
4443.0,2025-04-25,Apparel,Jeans,5.0,2334.63
4444.0,2025-04-24,Electronics,Smartphone,5.0,28276.46
4445.0,2024-08-17,Electronics,Smartphone,4.0,20102.79
4446.0,2025-03-23,Home Goods,Coffee Maker,3.0,3474.94
4447.0,2025-01-17,Electronics,Smartphone,1.0,27297.67
4448.0,2024-08-10,Apparel,Jeans,5.0,2372.11
4449.0,2025-01-19,Home Goods,Coffee Maker,3.0,3869.76
4450.0,2025-06-30,Electronics,Laptop,5.0,74017.2
4451.0,2024-09-07,Home Goods,Coffee Maker,5.0,3875.29
4452.0,2025-06-01,Home Goods,Coffee Maker,1.0,3996.37
4453.0,2024-09-02,Electronics,Smartphone,3.0,25870.56
4454.0,2024-08-10,Home Goods,Bed Sheets,3.0,1081.72
4455.0,2025-07-27,Electronics,Smartphone,4.0,27773.62
4456.0,2025-04-18,Apparel,Jeans,5.0,1934.16
4457.0,2024-09-17,Electronics,Laptop,1.0,72272.14
4458.0,2024-10-24,Home Goods,Coffee Maker,2.0,3393.1
4459.0,2025-01-03,Apparel,Jeans,3.0,2324.47
4460.0,2025-04-06,Home Goods,Bed Sheets,4.0,1397.58
4461.0,2025-05-22,Home Goods,Bed Sheets,2.0,1355.41
4462.0,2024-10-08,Electronics,Smartphone,2.0,29639.6
4463.0,2024-08-24,Home Goods,Coffee Maker,3.0,3336.15
4464.0,2024-12-22,Apparel,Jeans,5.0,2362.49
4465.0,2025-03-06,Electronics,Laptop,2.0,83667.43
4466.0,2025-04-17,Electronics,Smartphone,5.0,28413.57
4467.0,2025-06-25,Electronics,Laptop,2.0,84627.28
4468.0,2025-07-12,Electronics,Laptop,3.0,81052.1
4469.0,2025-03-07,Apparel,T-Shirt,5.0,751.67
4470.0,2024-11-30,Home Goods,Coffee Maker,1.0,3166.92
4471.0,2025-07-28,Home Goods,Coffee Maker,2.0,3534.02
4472.0,2025-04-11,Home Goods,Bed Sheets,5.0,1348.9
4473.0,2025-03-28,Electronics,Smartphone,4.0,28658.38
4474.0,2024-09-14,Apparel,Jeans,3.0,2411.66
4475.0,2024-12-03,Apparel,T-Shirt,1.0,761.85
4476.0,2024-11-29,Home Goods,Bed Sheets,2.0,1058.35
4477.0,2025-06-27,Apparel,T-Shirt,2.0,852.46
4478.0,2025-02-04,Home Goods,Bed Sheets,5.0,1275.88
4479.0,2024-09-17,Home Goods,Bed Sheets,4.0,1391.05
4480.0,2025-01-17,Home Goods,Bed Sheets,4.0,1251.68
4481.0,2025-02-18,Home Goods,Bed Sheets,4.0,1084.29
4482.0,2025-06-19,Apparel,T-Shirt,4.0,810.36
4483.0,2025-05-30,Apparel,Jeans,3.0,2047.89
4484.0,2024-09-17,Electronics,Laptop,3.0,70736.65
4485.0,2025-01-17,Apparel,T-Shirt,1.0,727.25
4486.0,2025-03-09,Home Goods,Bed Sheets,4.0,1360.63
4487.0,2024-12-25,Home Goods,Coffee Maker,3.0,3348.01
4488.0,2025-05-18,Home Goods,Bed Sheets,4.0,1367.04
4489.0,2024-10-30,Electronics,Smartphone,4.0,26868.8
4490.0,2024-11-12,Electronics,Laptop,5.0,69682.11
4491.0,2025-04-12,Electronics,Smartphone,3.0,25000.94
4492.0,2025-02-18,Apparel,Jeans,3.0,2147.69
4493.0,2024-12-22,Home Goods,Coffee Maker,4.0,3297.77
4494.0,2024-11-30,Apparel,T-Shirt,2.0,722.66
4495.0,2025-01-29,Apparel,Jeans,3.0,2197.29
4496.0,2025-05-04,Apparel,Jeans,5.0,2077.42
4497.0,2024-11-16,Apparel,T-Shirt,2.0,775.77
4498.0,2025-05-27,Apparel,T-Shirt,2.0,720.55
4499.0,2024-08-20,Apparel,Jeans,4.0,2059.55
4500.0,2024-09-04,Electronics,Smartphone,5.0,21630.23
4501.0,2025-06-06,Home Goods,Bed Sheets,2.0,1160.71
4502.0,2025-05-24,Electronics,Smartphone,1.0,27324.81
4503.0,2024-10-21,Home Goods,Coffee Maker,1.0,3742.77
4504.0,2025-06-09,Apparel,Jeans,4.0,2016.4
4505.0,2024-11-24,Apparel,T-Shirt,3.0,721.14
4506.0,2025-02-09,Electronics,Smartphone,3.0,23572.89
4507.0,2025-02-24,Electronics,Smartphone,2.0,21293.67
4508.0,2024-11-18,Home Goods,Bed Sheets,3.0,1399.57
4509.0,2025-02-18,Electronics,Smartphone,2.0,26958.15
4510.0,2025-04-17,Electronics,Smartphone,2.0,29406.9
4511.0,2025-02-15,Apparel,Jeans,5.0,2258.86
4512.0,2025-07-16,Apparel,T-Shirt,5.0,944.6
4513.0,2024-09-29,Home Goods,Coffee Maker,5.0,3433.3
4514.0,2025-01-24,Electronics,Laptop,2.0,69926.14
4515.0,2025-04-03,Apparel,T-Shirt,4.0,917.44
4516.0,2025-04-01,Apparel,T-Shirt,1.0,932.29
4517.0,2024-12-02,Electronics,Smartphone,4.0,20634.14
4518.0,2025-04-10,Home Goods,Bed Sheets,1.0,1199.99
4519.0,2024-09-03,Home Goods,Bed Sheets,5.0,1067.06
4520.0,2024-09-06,Apparel,T-Shirt,4.0,867.64
4521.0,2025-02-03,Apparel,T-Shirt,2.0,772.71
4522.0,2024-08-06,Apparel,Jeans,4.0,1967.03
4523.0,2025-07-19,Apparel,Jeans,3.0,2103.01
4524.0,2024-08-03,Electronics,Laptop,1.0,70700.48
4525.0,2024-09-16,Apparel,Jeans,1.0,2209.81
4526.0,2025-07-14,Home Goods,Bed Sheets,1.0,1306.1
4527.0,2025-05-29,Home Goods,Coffee Maker,4.0,3423.71
4528.0,2025-04-09,Apparel,Jeans,2.0,2086.75
4529.0,2025-07-11,Electronics,Smartphone,4.0,25854.28
4530.0,2024-09-06,Home Goods,Bed Sheets,4.0,1386.13
4531.0,2025-03-17,Home Goods,Bed Sheets,5.0,1042.02
4532.0,2025-03-28,Home Goods,Bed Sheets,5.0,1016.4
4533.0,2025-05-29,Electronics,Laptop,4.0,84583.91
4534.0,2025-06-23,Apparel,Jeans,1.0,2230.67
4535.0,2024-12-15,Home Goods,Bed Sheets,1.0,1315.07
4536.0,2025-05-23,Electronics,Laptop,4.0,72815.36
4537.0,2025-04-26,Electronics,Laptop,2.0,76307.93
4538.0,2025-01-09,Apparel,T-Shirt,5.0,780.95
4539.0,2025-02-05,Electronics,Laptop,4.0,84130.07
4540.0,2025-04-02,Apparel,T-Shirt,1.0,907.54
4541.0,2024-12-14,Home Goods,Bed Sheets,4.0,1216.77
4542.0,2025-03-25,Home Goods,Bed Sheets,4.0,1048.94
4543.0,2024-09-23,Electronics,Smartphone,4.0,23037.42
4544.0,2025-01-03,Apparel,T-Shirt,4.0,935.0
4545.0,2025-01-19,Electronics,Laptop,3.0,65405.11
4546.0,2025-05-10,Apparel,Jeans,5.0,1961.98
4547.0,2024-12-13,Electronics,Smartphone,5.0,24828.15
4548.0,2024-09-07,Apparel,T-Shirt,4.0,939.72
4549.0,2024-09-02,Electronics,Laptop,1.0,79388.52
4550.0,2024-09-23,Home Goods,Bed Sheets,1.0,1083.79
4551.0,2025-05-23,Electronics,Laptop,4.0,74760.57
4552.0,2024-08-15,Apparel,Jeans,3.0,1973.53
4553.0,2024-08-26,Electronics,Laptop,2.0,71022.65
4554.0,2025-03-23,Home Goods,Bed Sheets,1.0,1310.96
4555.0,2025-02-21,Apparel,Jeans,2.0,2471.23
4556.0,2024-09-07,Electronics,Smartphone,4.0,26238.43
4557.0,2025-05-13,Electronics,Laptop,3.0,73391.66
4558.0,2024-09-18,Apparel,T-Shirt,4.0,771.66
4559.0,2025-06-20,Apparel,T-Shirt,5.0,849.02
4560.0,2024-11-21,Home Goods,Coffee Maker,1.0,3135.51
4561.0,2024-12-15,Apparel,Jeans,2.0,2002.85
4562.0,2025-01-18,Electronics,Laptop,4.0,81951.95
4563.0,2024-12-21,Home Goods,Coffee Maker,4.0,3573.08
4564.0,2024-12-19,Apparel,T-Shirt,4.0,678.82
4565.0,2025-02-28,Apparel,T-Shirt,3.0,703.58
4566.0,2024-11-23,Home Goods,Coffee Maker,3.0,3461.72
4567.0,2025-03-05,Electronics,Laptop,3.0,68178.88
4568.0,2025-05-17,Apparel,T-Shirt,5.0,847.87
4569.0,2025-05-13,Apparel,Jeans,1.0,1923.3
4570.0,2025-04-09,Home Goods,Bed Sheets,2.0,1213.57
4571.0,2025-06-25,Apparel,T-Shirt,5.0,843.87
4572.0,2024-08-03,Electronics,Laptop,5.0,82900.86
4573.0,2025-01-15,Apparel,T-Shirt,5.0,668.89
4574.0,2025-01-15,Electronics,Smartphone,1.0,28253.76
4575.0,2025-01-11,Electronics,Smartphone,1.0,28817.07
4576.0,2024-09-15,Electronics,Smartphone,3.0,27891.07
4577.0,2025-07-13,Electronics,Laptop,2.0,79598.99
4578.0,2024-10-02,Electronics,Laptop,2.0,71949.9
4579.0,2025-05-16,Electronics,Smartphone,1.0,24507.51
4580.0,2025-02-11,Electronics,Smartphone,4.0,25531.07
4581.0,2024-12-08,Home Goods,Bed Sheets,5.0,1386.35
4582.0,2025-08-02,Apparel,T-Shirt,3.0,882.46
4583.0,2025-04-29,Electronics,Smartphone,3.0,20427.62
4584.0,2024-12-25,Apparel,T-Shirt,5.0,696.59
4585.0,2025-02-23,Apparel,Jeans,2.0,1976.54
4586.0,2024-12-21,Apparel,T-Shirt,3.0,865.46
4587.0,2025-04-28,Electronics,Laptop,1.0,75790.77
4588.0,2025-06-10,Home Goods,Coffee Maker,4.0,3125.06
4589.0,2025-02-01,Electronics,Smartphone,1.0,23520.5
4590.0,2025-06-21,Apparel,T-Shirt,4.0,723.38
4591.0,2025-02-13,Apparel,T-Shirt,4.0,818.03
4592.0,2024-12-26,Apparel,Jeans,5.0,2314.35
4593.0,2024-12-15,Home Goods,Bed Sheets,1.0,1149.47
4594.0,2025-07-14,Electronics,Smartphone,2.0,28309.64
4595.0,2025-02-15,Home Goods,Coffee Maker,5.0,3618.82
4596.0,2025-08-01,Apparel,Jeans,1.0,2462.15
4597.0,2025-07-02,Apparel,Jeans,3.0,2303.55
4598.0,2025-05-05,Electronics,Smartphone,1.0,29495.58
4599.0,2024-08-04,Home Goods,Bed Sheets,5.0,1391.02
4600.0,2025-01-07,Apparel,Jeans,1.0,2231.76
4601.0,2024-12-20,Home Goods,Bed Sheets,1.0,1001.48
4602.0,2025-06-11,Electronics,Smartphone,5.0,22414.41
4603.0,2025-08-02,Home Goods,Bed Sheets,4.0,1175.31
4604.0,2025-07-25,Home Goods,Bed Sheets,5.0,1139.71
4605.0,2025-02-26,Home Goods,Bed Sheets,1.0,1252.55
4606.0,2024-08-05,Apparel,T-Shirt,3.0,861.8
4607.0,2024-09-19,Electronics,Laptop,5.0,65849.28
4608.0,2024-09-23,Electronics,Smartphone,3.0,27545.41
4609.0,2025-07-26,Apparel,T-Shirt,2.0,832.07
4610.0,2025-02-12,Electronics,Smartphone,3.0,24029.44
4611.0,2024-08-04,Apparel,Jeans,2.0,2151.85
4612.0,2024-10-11,Apparel,T-Shirt,1.0,842.4
4613.0,2025-07-30,Electronics,Laptop,5.0,71461.75
4614.0,2024-11-17,Electronics,Laptop,5.0,72534.85
4615.0,2025-06-20,Home Goods,Bed Sheets,4.0,1041.44
4616.0,2025-05-22,Home Goods,Bed Sheets,5.0,1353.79
4617.0,2025-01-05,Apparel,T-Shirt,3.0,837.43
4618.0,2024-12-04,Apparel,Jeans,1.0,1967.85
4619.0,2025-02-14,Apparel,T-Shirt,2.0,796.1
4620.0,2024-11-08,Apparel,T-Shirt,5.0,908.13
4621.0,2024-08-11,Electronics,Smartphone,3.0,28255.06
4622.0,2025-05-29,Electronics,Laptop,2.0,82380.88
4623.0,2025-04-22,Electronics,Smartphone,5.0,26914.53
4624.0,2025-05-08,Electronics,Smartphone,2.0,28508.47
4625.0,2025-02-25,Apparel,Jeans,4.0,2171.83
4626.0,2024-11-15,Electronics,Smartphone,3.0,22147.72
4627.0,2024-08-03,Apparel,T-Shirt,5.0,672.54
4628.0,2025-02-18,Home Goods,Coffee Maker,4.0,3531.72
4629.0,2025-01-30,Apparel,Jeans,5.0,2094.56
4630.0,2025-07-19,Home Goods,Coffee Maker,2.0,3618.88
4631.0,2025-07-20,Home Goods,Coffee Maker,1.0,3723.29
4632.0,2024-10-16,Home Goods,Coffee Maker,4.0,3301.29
4633.0,2025-07-21,Apparel,Jeans,2.0,2462.28
4634.0,2025-05-08,Apparel,Jeans,5.0,2011.29
4635.0,2025-03-02,Home Goods,Bed Sheets,5.0,1315.61
4636.0,2025-05-24,Apparel,Jeans,1.0,2110.71
4637.0,2024-10-23,Home Goods,Coffee Maker,1.0,3873.5
4638.0,2025-06-28,Electronics,Laptop,2.0,69083.32
4639.0,2025-04-09,Home Goods,Bed Sheets,3.0,1271.1
4640.0,2025-05-22,Electronics,Smartphone,5.0,28637.3
4641.0,2024-10-23,Apparel,Jeans,3.0,2489.0
4642.0,2024-10-12,Home Goods,Coffee Maker,5.0,3683.97
4643.0,2025-01-05,Apparel,T-Shirt,4.0,903.55
4644.0,2025-07-04,Home Goods,Bed Sheets,3.0,1148.37
4645.0,2025-02-03,Apparel,T-Shirt,1.0,718.52
4646.0,2025-04-27,Home Goods,Bed Sheets,2.0,1107.53
4647.0,2024-08-19,Home Goods,Bed Sheets,2.0,1325.46
4648.0,2024-11-24,Apparel,Jeans,1.0,2256.87
4649.0,2025-07-06,Home Goods,Coffee Maker,5.0,3770.2
4650.0,2025-06-27,Home Goods,Coffee Maker,4.0,3685.22
4651.0,2025-02-15,Apparel,Jeans,3.0,2246.88
4652.0,2025-05-27,Home Goods,Coffee Maker,4.0,3843.95
4653.0,2025-05-12,Electronics,Smartphone,2.0,27774.06
4654.0,2025-01-02,Electronics,Smartphone,1.0,22985.69
4655.0,2025-07-24,Electronics,Laptop,3.0,68935.91
4656.0,2024-10-26,Electronics,Laptop,1.0,68273.12
4657.0,2025-03-04,Electronics,Smartphone,5.0,25481.61
4658.0,2024-08-06,Electronics,Smartphone,4.0,28012.03
4659.0,2025-03-23,Electronics,Smartphone,5.0,22783.83
4660.0,2024-11-01,Home Goods,Bed Sheets,2.0,1378.84
4661.0,2025-01-16,Home Goods,Bed Sheets,4.0,1235.74
4662.0,2025-05-26,Apparel,Jeans,3.0,2387.22
4663.0,2024-12-16,Electronics,Smartphone,2.0,26018.03
4664.0,2025-01-07,Apparel,T-Shirt,1.0,881.47
4665.0,2025-02-02,Apparel,T-Shirt,2.0,792.87
4666.0,2025-05-02,Apparel,T-Shirt,5.0,852.55
4667.0,2025-06-29,Home Goods,Bed Sheets,4.0,1180.6
4668.0,2024-09-20,Apparel,Jeans,1.0,1977.89
4669.0,2025-06-12,Electronics,Laptop,2.0,84625.02
4670.0,2024-09-25,Electronics,Smartphone,4.0,26761.26
4671.0,2024-08-20,Apparel,Jeans,4.0,2182.89
4672.0,2024-11-30,Home Goods,Bed Sheets,5.0,1205.09
4673.0,2024-10-25,Home Goods,Coffee Maker,4.0,3278.02
4674.0,2024-11-22,Home Goods,Bed Sheets,5.0,1250.69
4675.0,2025-06-28,Home Goods,Bed Sheets,1.0,1356.94
4676.0,2024-09-10,Apparel,Jeans,2.0,1994.88
4677.0,2025-05-12,Apparel,Jeans,2.0,1964.35
4678.0,2025-04-03,Home Goods,Coffee Maker,1.0,3344.43
4679.0,2025-07-01,Home Goods,Coffee Maker,5.0,3731.25
4680.0,2024-08-17,Apparel,Jeans,4.0,2196.03
4681.0,2024-12-28,Electronics,Laptop,4.0,67482.67
4682.0,2024-10-01,Apparel,T-Shirt,1.0,848.23
4683.0,2024-09-04,Electronics,Laptop,2.0,72520.63
